PdfType: replica
Format: lhagrid1
---
9.9999997E-10 1.4508288E-09 2.1049043E-09 3.0538556E-09 4.4306216E-09 6.4280732E-09 9.3260333E-09 1.3530478E-08 1.9630406E-08 2.8480359E-08 4.1320124E-08 5.9948427E-08 8.6974900E-08 1.2618568E-07 1.8307382E-07 2.6560878E-07 3.8535285E-07 5.5908100E-07 8.1113080E-07 1.1768119E-06 1.7073527E-06 2.4770764E-06 3.5938137E-06 5.2140081E-06 7.5646331E-06 1.0974988E-05 1.5922828E-05 2.3101296E-05 3.3516026E-05 4.8626014E-05 7.0548020E-05 1.0235310E-04 1.4849682E-04 2.1544346E-04 3.1257159E-04 4.5348785E-04 6.5793324E-04 9.5454848E-04 1.3848863E-03 2.0092330E-03 2.9150532E-03 4.2292429E-03 6.1359075E-03 8.9021511E-03 1.2915497E-02 1.8738175E-02 2.7185882E-02 3.9442062E-02 5.7223678E-02 8.3021760E-02 1.0000000E-01 1.1836734E-01 1.3673469E-01 1.5510204E-01 1.7346939E-01 1.9183673E-01 2.1020408E-01 2.2857143E-01 2.4693878E-01 2.6530612E-01 2.8367347E-01 3.0204082E-01 3.2040817E-01 3.3877552E-01 3.5714287E-01 3.7551022E-01 3.9387757E-01 4.1224489E-01 4.3061224E-01 4.4897959E-01 4.6734694E-01 4.8571429E-01 5.0408161E-01 5.2244896E-01 5.4081631E-01 5.5918366E-01 5.7755101E-01 5.9591836E-01 6.1428571E-01 6.3265306E-01 6.5102041E-01 6.6938776E-01 6.8775511E-01 7.0612246E-01 7.2448981E-01 7.4285716E-01 7.6122451E-01 7.7959186E-01 7.9795921E-01 8.1632656E-01 8.3469385E-01 8.5306120E-01 8.7142855E-01 8.8979590E-01 9.0816325E-01 9.2653060E-01 9.4489795E-01 9.6326530E-01 9.8163265E-01 1.0000000E+00
1.0000000E+00 1.0796795E+00 1.1706605E+00 1.2750000E+00
-4 -3 -2 -1 1 2 3 4 21
 -1.2715658E-07 -1.1638850E+00  5.6015801E+00  5.6018567E+00  5.6020384E+00  5.6018057E+00 -1.1640772E+00 -1.2715658E-07  8.2630426E+02
 -3.8147044E-07  4.3436761E+00  1.1054304E+01  1.1054585E+01  1.1054770E+01  1.1054534E+01  4.3434801E+00 -3.8146899E-07  9.0138550E+02
  2.5431365E-07  1.0140443E+01  1.6797338E+01  1.6797625E+01  1.6797813E+01  1.6797575E+01  1.0140245E+01  2.5431265E-07  9.8501062E+02
  1.2715707E-07  1.6247032E+01  2.2851522E+01  2.2851814E+01  2.2852011E+01  2.2851767E+01  1.6246832E+01  1.2715608E-07  1.0779324E+03
  1.2715658E-07 -1.0280005E+00  5.1943026E+00  5.1946111E+00  5.1948180E+00  5.1945615E+00 -1.0282149E+00 -1.2715658E-07  7.1894397E+02
  9.7012773E-13  3.7433159E+00  9.9201765E+00  9.9204893E+00  9.9206972E+00  9.9204369E+00  3.7430987E+00 -9.7012773E-13  7.8628314E+02
 -1.2715608E-07  8.7635088E+00  1.4889974E+01  1.4890293E+01  1.4890507E+01  1.4890244E+01  8.7632875E+00 -1.2715707E-07  8.5814685E+02
  3.8146973E-07  1.4047653E+01  2.0125044E+01  2.0125366E+01  2.0125586E+01  2.0125322E+01  1.4047427E+01  3.8146973E-07  9.3810791E+02
  1.2715658E-07 -9.0747756E-01  4.8152585E+00  4.8156037E+00  4.8158388E+00  4.8155560E+00 -9.0771675E-01  0.0000000E+00  6.2553448E+02
  1.9073535E-07  3.2323771E+00  8.9080191E+00  8.9083700E+00  8.9086084E+00  8.9083223E+00  3.2321341E+00  1.9073438E-07  6.8170837E+02
  3.8147022E-07  7.5807309E+00  1.3210338E+01  1.3210693E+01  1.3210939E+01  1.3210649E+01  7.5804834E+00  3.8146925E-07  7.4429987E+02
