PdfType: replica
Format: lhagrid1
---
9.9999997E-10 1.4508288E-09 2.1049043E-09 3.0538556E-09 4.4306216E-09 6.4280732E-09 9.3260333E-09 1.3530478E-08 1.9630406E-08 2.8480359E-08 4.1320124E-08 5.9948427E-08 8.6974900E-08 1.2618568E-07 1.8307382E-07 2.6560878E-07 3.8535285E-07 5.5908100E-07 8.1113080E-07 1.1768119E-06 1.7073527E-06 2.4770764E-06 3.5938137E-06 5.2140081E-06 7.5646331E-06 1.0974988E-05 1.5922828E-05 2.3101296E-05 3.3516026E-05 4.8626014E-05 7.0548020E-05 1.0235310E-04 1.4849682E-04 2.1544346E-04 3.1257159E-04 4.5348785E-04 6.5793324E-04 9.5454848E-04 1.3848863E-03 2.0092330E-03 2.9150532E-03 4.2292429E-03 6.1359075E-03 8.9021511E-03 1.2915497E-02 1.8738175E-02 2.7185882E-02 3.9442062E-02 5.7223678E-02 8.3021760E-02 1.0000000E-01 1.1836734E-01 1.3673469E-01 1.5510204E-01 1.7346939E-01 1.9183673E-01 2.1020408E-01 2.2857143E-01 2.4693878E-01 2.6530612E-01 2.8367347E-01 3.0204082E-01 3.2040817E-01 3.3877552E-01 3.5714287E-01 3.7551022E-01 3.9387757E-01 4.1224489E-01 4.3061224E-01 4.4897959E-01 4.6734694E-01 4.8571429E-01 5.0408161E-01 5.2244896E-01 5.4081631E-01 5.5918366E-01 5.7755101E-01 5.9591836E-01 6.1428571E-01 6.3265306E-01 6.5102041E-01 6.6938776E-01 6.8775511E-01 7.0612246E-01 7.2448981E-01 7.4285716E-01 7.6122451E-01 7.7959186E-01 7.9795921E-01 8.1632656E-01 8.3469385E-01 8.5306120E-01 8.7142855E-01 8.8979590E-01 9.0816325E-01 9.2653060E-01 9.4489795E-01 9.6326530E-01 9.8163265E-01 1.0000000E+00
1.0000000E+00 1.0796795E+00 1.1706605E+00 1.2750000E+00
-4 -3 -2 -1 1 2 3 4 21
 -6.3578291E-08  1.7886721E+00  1.7890713E+00  1.7890722E+00  1.7891991E+00  1.7891999E+00  1.7885996E+00 -6.3578291E-08 -3.9243062E+00
 -3.1788417E-08  1.8063411E+00  1.8067479E+00  1.8067490E+00  1.8068794E+00  1.8068805E+00  1.8062670E+00 -3.1789870E-08 -2.9829903E+00
  1.5893844E-08  1.8646961E+00  1.8651108E+00  1.8651118E+00  1.8652461E+00  1.8652471E+00  1.8646206E+00  1.5895299E-08 -1.6357479E+00
 -4.7684200E-08  1.9760393E+00  1.9764618E+00  1.9764628E+00  1.9766006E+00  1.9766017E+00  1.9759622E+00 -4.7683230E-08  2.8106081E-01
 -6.3578291E-08  1.6877902E+00  1.6882436E+00  1.6882446E+00  1.6883926E+00  1.6883937E+00  1.6877079E+00  0.0000000E+00 -3.7589617E+00
  4.7683230E-08  1.7062774E+00  1.7067373E+00  1.7067386E+00  1.7068890E+00  1.7068903E+00  1.7061934E+00  4.7684200E-08 -2.8546519E+00
 -3.1788417E-08  1.7632301E+00  1.7636988E+00  1.7637001E+00  1.7638552E+00  1.7638565E+00  1.7631447E+00 -3.1789870E-08 -1.5548738E+00
 -1.5894573E-08  1.8706194E+00  1.8710968E+00  1.8710983E+00  1.8712575E+00  1.8712591E+00  1.8705319E+00 -1.5894573E-08  2.9868728E-01
  6.3578291E-08  1.5925872E+00  1.5931019E+00  1.5931034E+00  1.5932755E+00  1.5932771E+00  1.5924933E+00 -6.3578291E-08 -3.6002078E+00
 -4.7682260E-08  1.6109153E+00  1.6114396E+00  1.6114414E+00  1.6116182E+00  1.6116199E+00  1.6108191E+00 -4.7685170E-08 -2.7292044E+00
  1.5894086E-08  1.6666714E+00  1.6672057E+00  1.6672075E+00  1.6673893E+00  1.6673911E+00  1.6665734E+00  1.5895058E-08 -1.4738321E+00
