PdfType: replica
Format: lhagrid1
---
9.9999997E-10 1.4508288E-09 2.1049043E-09 3.0538556E-09 4.4306216E-09 6.4280732E-09 9.3260333E-09 1.3530478E-08 1.9630406E-08 2.8480359E-08 4.1320124E-08 5.9948427E-08 8.6974900E-08 1.2618568E-07 1.8307382E-07 2.6560878E-07 3.8535285E-07 5.5908100E-07 8.1113080E-07 1.1768119E-06 1.7073527E-06 2.4770764E-06 3.5938137E-06 5.2140081E-06 7.5646331E-06 1.0974988E-05 1.5922828E-05 2.3101296E-05 3.3516026E-05 4.8626014E-05 7.0548020E-05 1.0235310E-04 1.4849682E-04 2.1544346E-04 3.1257159E-04 4.5348785E-04 6.5793324E-04 9.5454848E-04 1.3848863E-03 2.0092330E-03 2.9150532E-03 4.2292429E-03 6.1359075E-03 8.9021511E-03 1.2915497E-02 1.8738175E-02 2.7185882E-02 3.9442062E-02 5.7223678E-02 8.3021760E-02 1.0000000E-01 1.1836734E-01 1.3673469E-01 1.5510204E-01 1.7346939E-01 1.9183673E-01 2.1020408E-01 2.2857143E-01 2.4693878E-01 2.6530612E-01 2.8367347E-01 3.0204082E-01 3.2040817E-01 3.3877552E-01 3.5714287E-01 3.7551022E-01 3.9387757E-01 4.1224489E-01 4.3061224E-01 4.4897959E-01 4.6734694E-01 4.8571429E-01 5.0408161E-01 5.2244896E-01 5.4081631E-01 5.5918366E-01 5.7755101E-01 5.9591836E-01 6.1428571E-01 6.3265306E-01 6.5102041E-01 6.6938776E-01 6.8775511E-01 7.0612246E-01 7.2448981E-01 7.4285716E-01 7.6122451E-01 7.7959186E-01 7.9795921E-01 8.1632656E-01 8.3469385E-01 8.5306120E-01 8.7142855E-01 8.8979590E-01 9.0816325E-01 9.2653060E-01 9.4489795E-01 9.6326530E-01 9.8163265E-01 1.0000000E+00
1.0000000E+00 1.0796795E+00 1.1706605E+00 1.2750000E+00
-4 -3 -2 -1 1 2 3 4 21
  0.0000000E+00  1.2643756E+00  2.3151238E+00  2.3151250E+00  2.3151753E+00  2.3151767E+00  1.2642140E+00  6.3578291E-08  2.6930737E+02
 -1.9073474E-07  6.1046491E+00  7.1500897E+00  7.1500907E+00  7.1501422E+00  7.1501436E+00  6.1044831E+00 -1.9073498E-07  3.4816754E+02
 -3.8147010E-07  1.1700437E+01  1.2740661E+01  1.2740663E+01  1.2740713E+01  1.2740716E+01  1.1700266E+01 -3.8146936E-07  4.4366772E+02
  2.5431302E-07  1.8093281E+01  1.9128424E+01  1.9128424E+01  1.9128477E+01  1.9128477E+01  1.8093105E+01  2.5431328E-07  5.5818958E+02
 -6.3578291E-08  1.1898969E+00  2.1919358E+00  2.1919374E+00  2.1919947E+00  2.1919963E+00  1.1897112E+00 -6.3578291E-08  2.5923581E+02
  1.9073487E-07  5.7228270E+00  6.7199454E+00  6.7199473E+00  6.7200065E+00  6.7200084E+00  5.7226391E+00  1.9073487E-07  3.3345932E+02
  1.2715682E-07  1.0925417E+01  1.1917515E+01  1.1917517E+01  1.1917576E+01  1.1917578E+01  1.0925221E+01  1.2715633E-07  4.2285254E+02
  5.0862616E-07  1.6831932E+01  1.7819149E+01  1.7819149E+01  1.7819206E+01  1.7819206E+01  1.6831734E+01  5.0862644E-07  5.2948834E+02
 -6.3578291E-08  1.1194588E+00  2.0750360E+00  2.0750382E+00  2.0751026E+00  2.0751047E+00  1.1192447E+00  0.0000000E+00  2.4954820E+02
 -1.9073487E-07  5.3577547E+00  6.3084641E+00  6.3084660E+00  6.3085313E+00  6.3085332E+00  5.3575349E+00 -1.9073487E-07  3.1928494E+02
  2.5431339E-07  1.0187501E+01  1.1133433E+01  1.1133435E+01  1.1133504E+01  1.1133506E+01  1.0187280E+01  2.5431291E-07  4.0284744E+02
